TITLE	40% S-JS AFTER DT
DATA TYPE	CD SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	2026/03/10
TIME	18:38:05
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-1500, Rev. 1.00
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	CD [mdeg]
Y2UNITS	LD [dOD]
Y3UNITS	HT [V]
Y4UNITS	ABSORBANCE
FIRSTX	  900.0000
LASTX	  300.0000
NPOINTS	     601
FIRSTY	     4.68195
MAXY	    11.01338
MINY	   -15.87866
XYDATA
Channel 1
848	3.28039	-0.883347	-4.04754	-3.55403	-0.664677	0.0908877	0.722901	0.774948	2.59132	1.31727	-0.304509	2.40672	2.79985	1.65488	0.447901	1.38935	0.105115	1.06478	1.01538	0.248507	0.893504
847	2.63417	-1.04892	-4.01602	-4.09548	-1.97232	-0.639718	-0.868422	-0.670486	0.999038	0.830726	-1.70195	0.373649	1.9911	0.801567	-1.65225	-0.678159	-1.19678	-1.01494	-0.398435	-1.01749	-1.14148
846	2.34489	0.385878	-2.67968	-3.2697	-1.56293	-0.356774	-1.1789	-0.972163	1.65003	0.881126	-0.775328	0.650627	1.99916	0.952582	-0.914681	-0.604937	-1.16283	-0.379192	0.0424337	-1.00877	-0.299044
845	1.97045	0.420108	-2.13137	-3.75782	-2.03641	-1.01757	-1.63581	-1.52638	1.16635	-0.250396	-1.8834	-0.0825142	1.36019	1.05683	-1.82405	-2.46367	-1.24229	-0.535116	-1.19725	-1.38026	-0.781445
844	2.61247	0.624094	-1.8171	-3.53312	-1.77179	-0.919582	-1.60197	-1.76586	2.00487	0.0272347	-0.96588	-0.309332	2.41558	0.581438	-1.81867	-1.64092	0.264061	0.281993	-0.784561	-1.16701	-0.688216
843	3.40927	0.673484	-1.98345	-3.24275	-1.79391	-0.0139949	-0.842845	-2.01404	2.34555	-0.352216	-0.0980308	-0.418577	2.45312	0.374974	-1.46771	-2.69925	0.405238	0.232049	-0.31715	-1.45926	-0.479862
842	4.5787	1.0761	-1.67632	-2.2174	-0.909837	0.0680379	0.30938	-0.721099	2.35405	0.53462	0.732475	0.780547	2.19416	0.991829	-0.712799	-1.49017	0.771764	0.921328	0.706591	0.099027	0.178801
841	4.10819	-0.148949	-2.37791	-2.6642	-1.58674	-0.451464	-0.0173215	-0.659846	1.91243	0.941636	0.487845	0.55101	1.56326	0.783628	-1.04334	-1.67484	0.857912	0.733245	0.440998	-0.079908	0.343463
840	3.4924	0.260231	-1.38167	-1.93803	-1.43487	-0.696636	0.157345	-1.18006	1.45019	0.567928	0.327825	0.952661	2.15251	0.989261	-1.15694	-1.3083	0.536391	0.702544	0.725965	-0.793172	0.100032
839	3.60708	0.869703	-1.18797	-2.29398	-1.59168	-0.437266	0.0990056	-1.51406	1.45025	0.595746	0.498073	0.30556	1.62551	1.16065	-1.00878	-1.01691	0.40215	0.743478	0.438692	-0.883783	0.421962
