TITLE	10% S-JS for 2 hrs
DATA TYPE	CD SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	2025/11/12
TIME	18:35:24
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-1500, Rev. 1.00
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	CD [mdeg]
Y2UNITS	LD [dOD]
Y3UNITS	HT [V]
Y4UNITS	ABSORBANCE
FIRSTX	  700.0000
LASTX	  300.0000
NPOINTS	     401
FIRSTY	    -2.11022
MAXY	    10.57465
MINY	    -8.94568
XYDATA
Channel 1
599	-1.12473	-1.6169	-2.19575	-0.939215	-1.85435	-2.03927	-2.04147	0.204949	4.65669	21.4331	53.6899	71.7249	79.8914
598	-1.30234	-1.66778	-2.73764	-1.55	-2.37955	-2.24491	-2.1393	-0.229289	4.76863	22.3433	55.3945	74.0665	82.1773
597	-0.705549	-0.864345	-2.32022	-1.20471	-2.08934	-1.53649	-1.78014	0.189461	4.95119	23.348	57.6016	77.6209	85.0824
596	-0.33145	-0.0942424	-1.68443	-0.933777	-1.5258	-1.32867	-2.16239	1.01078	5.61024	24.6446	59.5373	80.9526	88.3811
595	-0.0655804	0.0822951	-1.24336	-0.490392	-1.29404	-1.33543	-2.43219	1.13906	5.65345	25.1373	62.1036	83.9449	92.2924
594	0.206947	0.29435	-0.613401	-0.203389	-0.743453	-1.50609	-2.28209	0.904865	5.96929	26.6217	65.0581	87.3912	95.7514
593	0.23787	0.481865	-0.632703	-0.437326	-0.530796	-1.96086	-2.19092	0.622575	6.72163	27.3794	67.556	90.7142	99.0666
592	0.522814	0.858983	-1.11595	-1.02295	-0.910865	-1.48829	-1.9085	0.753766	6.69019	28.4277	69.8684	93.8569	102.323
591	0.0704382	0.833815	-1.10069	-0.595894	-0.558994	-1.55075	-1.71614	0.700297	6.78241	29.3362	72.2615	96.5456	105.616
590	0.230933	1.0487	-0.7109	-0.0153443	-0.9767	-1.19036	-1.99315	0.530897	7.14464	30.4109	74.8303	99.7666	108.859
589	-0.103225	0.710426	-0.365243	0.143054	-0.91677	-1.57903	-1.96308	0.751891	7.41791	31.5804	77.133	102.598	111.622
588	0.323153	0.480916	-0.0910811	-0.0661056	-0.754615	-1.52511	-1.62598	0.319032	7.198	32.0571	79.9178	104.771	114.736
587	0.0833553	0.486138	0.286171	-0.408344	-0.84296	-0.934638	-1.01976	0.634514	7.09037	33.1223	81.6654	107.269	117.132
586	0.179705	0.529944	0.194837	-0.698771	-1.04316	-0.58779	-0.960887	0.901034	6.68709	33.911	83.1354	109.672	118.831
585	0.15543	0.0357315	0.211357	-0.645604	-0.93635	-0.535056	-0.738667	0.677854	6.3332	34.9265	84.3251	111.618	120.075
584	-0.481094	0.0400508	0.782087	-0.258103	-0.416126	-0.567286	-0.703258	0.820952	6.77209	36.0661	85.8716	113.3	121.31
583	-0.382638	-0.150756	0.916605	0.00318562	-0.777852	-0.598182	-0.776092	0.431642	6.34768	36.805	87.0064	114.188	121.862
582	-0.712247	-0.498066	0.973265	0.190326	-0.517539	-0.753236	-0.616532	0.685328	6.09756	37.2364	87.6664	114.676	122.123
581	-1.02376	-0.611511	0.568878	-0.192261	-0.709971	-0.701497	-0.556166	0.297984	6.00635	37.6537	87.4491	114.079	121.468
580	-1.05897	-0.873873	-0.11849	-0.304919	-0.722055	-0.74007	-1.098	0.167626	5.89302	37.8253	86.7906	113.62	119.993
579	-0.660273	-0.0911613	-0.366697	-0.18196	-0.464739	-0.821588	-0.736283	0.305042	6.03829	38.3315	86.1826	112.029	117.975
578	-0.901325	-0.216929	-0.895028	-0.576241	-0.614025	-0.807826	-0.833262	-0.181963	6.19202	38.2465	84.814	110.433	115.549
577	-0.613328	-0.343407	-0.998436	0.12469	-0.0412584	-0.913004	-1.36653	-0.0628437	6.31562	37.9581	83.4684	107.226	112.422
576	-0.227371	-0.563986	-1.13246	0.124854	-0.141963	-0.328363	-1.72743	0.38233	5.69214	36.9443	81.4007	103.703	109.154
575	0.421557	-0.910733	-0.888327	0.16388	-0.781647	-0.114449	-1.67095	0.182264	5.66845	36.1945	79.1503	100.772	105.024
574	1.03144	-0.299926	-0.831822	0.768716	-0.53127	0.635384	-1.33958	-0.014167	5.82758	36.1835	76.8373	97.5272	101.488
573	1.20201	-0.191822	-0.875007	0.442078	-0.54368	0.406834	-1.75751	-0.183339	5.89087	35.0733	74.3317	94.2721	97.6228
