TITLE	40% R-JS18 hrs 20 min
DATA TYPE	CD SPECTRUM
ORIGIN	JASCO
OWNER	
DATE	2025/11/11
TIME	12:24:39
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-1500, Rev. 1.00
DELTAX	-1
XUNITS	NANOMETERS
YUNITS	CD [mdeg]
Y2UNITS	LD [dOD]
Y3UNITS	HT [V]
Y4UNITS	ABSORBANCE
FIRSTX	  700.0000
LASTX	  300.0000
NPOINTS	     401
FIRSTY	    -5.16492
MAXY	    14.27378
MINY	    -6.08601
XYDATA
Channel 1
	0	20	40	60.0167	80.0167	100.033	120.033	140.033	160.05	180.05	200.05	220.067	240.067	260.067	280.083	300.083	320.083	340.1	360.1	380.1	400.117	420.117	440.133	460.133	480.133	500.15	520.15	540.15	560.167	580.167	600.167	620.183	640.183	660.183	680.2	700.2	720.217	740.217	760.217	780.233	800.233	820.233	840.25	860.25	880.25	900.267	920.267	940.267	960.283	980.283	1000.28	1020.3	1040.3	1060.32	1080.32
412	-1.94768	-1.64943	-0.999326	-1.11052	-1.21268	-1.2598	-1.9125	-1.88635	-1.70395	-2.05837	-2.05025	-1.79777	-1.68016	-2.34032	-2.2741	-2.10051	-1.67636	-2.70506	-2.51573	-2.03281	-2.64734	-3.07748	-2.29178	-2.47761	-2.5617	-2.29782	-2.46803	-2.11475	-2.51572	-2.65838	-2.82231	-2.85772	-3.10842	-2.82095	-2.70651	-2.78033	-2.4489	-2.43806	-2.41948	-2.39226	-2.81017	-2.73202	-2.59936	-2.27614	-2.02934	-2.76845	-2.38272	-2.60422	-2.42333	-2.12151	-1.95791	-2.44003	-2.18145	-2.15411	-2.17992
411	-1.96973	-1.71299	-1.02555	-1.07005	-1.33587	-1.13712	-1.92838	-2.03394	-1.74654	-2.24765	-2.13072	-2.08522	-1.71351	-2.35205	-2.03311	-2.13125	-1.98788	-2.54518	-2.57617	-2.17445	-2.68995	-3.06975	-2.48092	-2.27041	-2.50023	-2.20265	-2.39332	-2.14524	-2.71222	-2.61266	-2.86995	-3.1227	-2.67939	-2.84183	-2.6504	-2.84906	-2.66349	-2.37102	-2.38913	-2.36731	-2.97567	-2.77708	-2.59729	-2.23305	-1.96097	-2.82067	-2.36192	-2.54707	-2.35529	-2.17577	-2.11475	-2.20518	-2.07155	-2.26918	-2.22698
410	-2.12025	-1.61641	-1.28231	-1.33953	-1.10885	-1.01649	-1.71293	-2.05715	-1.99114	-2.60787	-2.32801	-2.30401	-1.85575	-2.45145	-2.26552	-2.27939	-2.08901	-2.7662	-2.85132	-2.55446	-2.77934	-3.23424	-2.57851	-2.45571	-2.63136	-2.30435	-2.61225	-2.37318	-2.80097	-2.61579	-2.88856	-3.04826	-2.66514	-2.95163	-2.91641	-2.99116	-2.86086	-2.38942	-2.6987	-2.74244	-2.89385	-2.83106	-2.77312	-2.40357	-2.0389	-2.81394	-2.46234	-2.4545	-2.23696	-2.31147	-2.25124	-2.50062	-2.29519	-2.38019	-2.38284
409	-2.07944	-1.54354	-1.38916	-1.2802	-1.05576	-0.913635	-1.60159	-2.0227	-1.8071	-2.31246	-2.01751	-2.02788	-1.92316	-2.35667	-2.15233	-2.18847	-1.90063	-2.69798	-2.71477	-2.28269	-2.60724	-2.97156	-2.51125	-2.45163	-2.44092	-2.12561	-2.45257	-2.08964	-2.46669	-2.41498	-2.86331	-3.18256	-2.53731	-2.82738	-2.9782	-2.74692	-2.75614	-2.29717	-2.66565	-2.60615	-2.92226	-2.65325	-2.7738	-2.27401	-1.88694	-2.58062	-2.23745	-2.49136	-1.86322	-2.2054	-2.09106	-2.31524	-1.94346	-2.21953	-2.23537
408	-2.08574	-1.38639	-1.47093	-1.47084	-1.10366	-1.0293	-1.74065	-2.11189	-2.12445	-2.24537	-2.00557	-1.99873	-2.16681	-2.31322	-2.22214	-2.29908	-2.12126	-2.49902	-2.587	-2.31274	-2.52762	-2.83904	-2.68209	-2.56434	-2.1891	-2.09366	-2.43655	-2.20448	-2.41339	-2.23634	-2.93163	-3.03231	-2.08124	-2.84503	-2.83515	-2.69505	-2.87883	-2.36932	-2.52971	-2.61337	-2.6062	-2.62831	-2.56133	-2.03294	-1.90854	-2.58525	-2.07259	-2.54919	-1.8477	-2.08637	-2.22452	-2.49963	-1.80092	-2.19608	-2.29637
407	-1.86452	-0.858689	-1.1091	-1.07878	-1.04419	-0.771186	-1.4254	-1.89553	-2.04353	-1.81464	-1.92745	-1.78486	-2.01427	-1.82787	-1.87829	-1.956	-2.0338	-2.01203	-2.25384	-2.05877	-2.39694	-2.44873	-2.33237	-2.39974	-1.89834	-2.03584	-2.08393	-1.97155	-2.0738	-1.87112	-2.36079	-2.88033	-1.93042	-2.44317	-2.62657	-2.27289	-2.72768	-2.00422	-2.27545	-2.49995	-2.17007	-2.39894	-2.08121	-2.02592	-1.72628	-2.09953	-1.81317	-2.36613	-1.70641	-1.81687	-2.00124	-2.38115	-1.47223	-1.99551	-2.01302
406	-1.69062	-0.37967	-1.04111	-1.0169	-0.594411	-0.689158	-0.981607	-1.70095	-2.00613	-1.8097	-1.80647	-1.8675	-1.81105	-1.62718	-1.55012	-1.80446	-1.96397	-1.88764	-2.25349	-2.02883	-2.20472	-2.32789	-2.27466	-2.40715	-1.81781	-1.8735	-1.67635	-1.97921	-2.03834	-1.62704	-1.97445	-2.73467	-1.66342	-2.18802	-2.38846	-2.017	-2.39475	-2.05608	-2.14993	-2.2637	-2.01722	-2.1309	-1.76613	-1.96321	-1.40141	-1.85959	-1.77276	-2.29222	-1.66167	-1.59934	-1.90186	-2.37717	-1.45671	-1.5877	-1.91414
405	-1.90613	-0.191134	-0.395014	-0.995259	-0.467132	-0.530086	-0.664566	-1.68307	-1.94606	-1.74585	-1.8503	-1.9116	-1.79504	-1.4622	-1.54783	-1.92526	-1.98933	-1.81207	-2.06419	-2.14259	-2.22441	-2.1193	-2.22616	-2.30713	-1.70911	-1.82954	-1.75403	-1.89174	-2.00527	-1.51337	-1.68106	-2.51135	-1.44602	-2.01334	-2.29666	-2.13999	-2.31368	-2.10265	-2.1471	-2.25471	-1.99475	-1.76682	-1.80103	-1.99884	-1.45906	-1.6884	-1.77419	-2.0955	-1.43159	-1.56917	-1.75074	-1.96063	-1.47376	-1.52102	-1.66911
404	-1.96007	-0.430071	-0.21421	-1.19001	-0.222944	-0.785826	-0.772811	-1.73723	-1.96386	-1.61593	-1.89405	-1.83853	-1.82306	-1.72251	-1.49754	-1.81652	-2.01563	-1.85103	-1.96441	-2.1306	-1.93906	-1.98835	-2.15468	-2.27509	-1.7262	-1.76297	-1.69378	-2.02705	-1.79838	-1.60513	-1.80394	-2.53916	-1.16053	-2.16401	-2.41968	-2.0116	-2.37153	-2.20743	-2.23132	-2.24296	-1.96101	-1.82625	-1.63348	-1.98735	-1.59021	-1.45362	-1.53038	-1.88994	-1.2853	-1.41692	-1.80863	-1.92963	-1.30923	-1.61733	-1.58128
403	-1.84237	-0.360964	-0.0211784	-0.761051	0.0147741	-0.592349	-0.709683	-1.45956	-1.80983	-1.19201	-1.59907	-1.55675	-1.54798	-1.644	-1.36644	-1.74778	-1.69749	-1.65488	-1.70917	-1.9608	-1.82094	-1.55276	-1.9139	-2.20793	-1.56224	-1.5707	-1.63599	-1.87246	-1.64171	-1.4375	-1.57221	-2.33999	-1.17913	-1.9731	-2.36683	-1.77991	-1.82513	-2.02149	-1.88404	-2.08555	-1.70456	-1.53292	-1.37392	-1.76286	-1.60314	-1.27368	-1.24489	-1.7723	-0.951253	-1.18568	-1.32807	-1.74837	-1.16025	-1.33777	-1.49956
402	-1.7404	-0.214418	0.272177	-0.712275	-0.200474	-0.45876	-0.658991	-1.34953	-1.62702	-0.885721	-1.39771	-1.43494	-1.43304	-1.39239	-1.18665	-1.55831	-1.34994	-1.18082	-1.43982	-1.67966	-1.77838	-1.37582	-1.88409	-2.10941	-1.48624	-1.54591	-1.32618	-1.7378	-1.3863	-1.25519	-1.51722	-2.18804	-1.00339	-1.37249	-1.99947	-1.52774	-1.5632	-1.81365	-1.67714	-1.80227	-1.74231	-1.31878	-1.16899	-1.44565	-1.51807	-1.16382	-1.31731	-1.42803	-1.03917	-0.742119	-0.958394	-1.49609	-1.00628	-1.271	-1.1718
401	-1.71661	0.152918	0.292536	-0.422164	0.117306	-0.415543	-0.557212	-1.29636	-1.52164	-0.668435	-1.17634	-1.3758	-1.154	-1.1729	-1.09971	-1.46909	-1.23369	-1.15181	-1.13276	-1.67885	-1.67952	-1.05376	-1.64285	-1.92704	-1.47174	-1.33756	-1.48748	-1.65138	-1.59623	-1.32322	-1.45094	-2.05164	-1.17093	-1.227	-1.77383	-1.24993	-1.59354	-1.70589	-1.50478	-1.81871	-1.71801	-1.22416	-1.14845	-1.32692	-1.47715	-1.0773	-1.38271	-1.24376	-1.00434	-0.621567	-0.752021	-1.22262	-0.893195	-0.855616	-1.17841
400	-1.74486	0.388906	0.317004	-0.411558	0.163023	-0.167596	-0.277659	-1.15765	-1.41863	-0.613811	-1.12315	-1.30721	-0.903378	-0.958094	-0.918802	-1.30574	-0.953573	-1.06511	-1.10492	-1.68939	-1.94838	-0.946882	-1.49756	-1.8096	-1.43679	-1.1369	-1.41377	-1.69534	-1.64323	-1.19878	-1.31528	-2.21186	-1.30992	-1.05557	-1.55485	-1.12582	-1.37643	-1.44877	-1.50426	-1.79451	-1.6686	-0.995062	-0.893217	-1.07126	-1.50366	-0.92159	-1.24403	-1.20216	-0.815695	-0.786341	-0.439327	-1.19832	-0.998841	-0.777806	-1.08776
399	-1.65796	-0.0316936	0.275593	-0.453713	0.0885742	-0.197545	-0.271361	-1.07519	-1.17965	-0.620488	-0.665877	-1.1845	-0.888992	-1.09988	-0.805897	-1.44495	-0.913778	-1.04728	-1.14041	-1.67224	-1.71932	-1.00738	-1.56495	-1.65245	-1.38729	-1.1543	-1.61422	-1.5432	-1.79104	-1.14811	-1.4725	-2.03296	-1.40205	-0.996623	-1.45638	-1.15335	-1.38495	-1.7463	-1.66583	-1.81383	-1.67302	-1.10292	-1.08006	-1.04193	-1.47216	-0.962421	-1.18899	-1.17727	-0.990254	-0.565803	-0.453792	-1.35999	-1.14649	-0.763354	-1.28317
398	-1.93518	-0.58919	0.170753	-0.538719	0.0717741	-0.190769	-0.443222	-1.14172	-1.06473	-0.866539	-0.939554	-1.18708	-1.07049	-1.46718	-1.10812	-1.6069	-0.924009	-1.20892	-1.21392	-1.64609	-1.71327	-1.25841	-1.80897	-1.82147	-1.56673	-1.4808	-1.65259	-1.68663	-2.02846	-1.16738	-1.65496	-2.08827	-1.50989	-1.11251	-1.5203	-1.3097	-1.63508	-1.79391	-1.8877	-1.88501	-1.66452	-1.26821	-1.278	-1.09932	-1.78413	-1.22245	-1.32102	-1.27572	-1.00218	-0.667284	-0.793221	-1.45832	-1.05233	-0.896566	-1.48471
397	-1.80135	-0.692889	0.0911225	-0.124078	0.130447	-0.0925922	-0.336539	-0.99521	-0.989099	-0.753939	-0.763615	-1.0688	-1.17477	-1.40907	-1.0436	-1.54817	-0.903635	-1.37554	-1.17835	-1.47439	-1.67088	-1.11757	-1.71375	-1.90003	-1.66871	-1.45676	-1.59565	-1.60176	-1.93522	-1.25998	-1.32833	-2.15703	-1.40402	-1.21858	-1.45597	-1.06578	-1.38832	-1.71604	-1.89221	-1.6681	-1.64419	-1.46468	-1.27659	-0.924026	-1.71374	-1.34802	-1.3008	-1.09911	-0.915307	-0.460389	-0.920512	-1.42114	-0.947012	-0.947639	-1.13142
396	-1.80187	-0.418208	0.151752	0.0938907	0.203376	0.00360188	-0.244653	-0.670048	-0.911701	-0.893418	-0.653101	-0.772538	-0.715563	-1.11035	-0.844792	-1.35714	-0.653578	-1.03032	-0.974885	-1.14804	-1.5475	-0.915487	-1.50326	-1.65954	-1.41761	-1.18168	-1.36378	-1.50974	-1.66561	-0.929966	-1.26252	-1.98247	-1.22828	-0.971026	-1.05464	-0.825614	-1.17631	-1.52777	-1.52284	-1.377	-1.60025	-1.16769	-0.920209	-0.596282	-1.54707	-1.09274	-1.33688	-0.968828	-0.763629	-0.313728	-0.913604	-1.07686	-0.907559	-0.567343	-0.948709
395	-1.72624	-0.487854	0.356435	-0.164206	-0.112092	-0.0178182	0.187314	-0.836488	-0.674519	-0.730856	-0.798803	-0.668862	-0.784587	-0.981604	-0.614572	-1.1101	-0.726601	-1.01755	-0.875809	-1.11847	-1.40552	-0.997756	-1.56293	-1.59092	-1.21525	-1.2069	-1.38015	-1.32335	-1.61154	-0.807851	-1.31492	-1.75924	-1.26697	-0.682398	-0.88069	-0.660931	-0.898128	-1.24511	-1.22522	-1.48236	-1.55463	-1.01885	-0.937746	-0.614078	-1.46401	-1.05147	-1.51422	-0.949155	-0.751296	-0.184595	-0.930081	-1.11022	-0.835284	-0.655551	-0.747685
394	-1.81157	-0.609318	0.283535	-0.547499	-0.317358	-0.16582	0.0160988	-0.911459	-0.616358	-0.926991	-0.844672	-0.676075	-0.785381	-0.992115	-0.665361	-1.14791	-1.04348	-1.24173	-0.984192	-1.29057	-1.34957	-1.10051	-1.77839	-1.72856	-1.26335	-1.21193	-1.5355	-1.52936	-1.78398	-0.911518	-1.23952	-2.03261	-1.53976	-1.03431	-1.15445	-0.802608	-0.877904	-1.54102	-1.3901	-1.57041	-1.53323	-1.11849	-1.05756	-0.785549	-1.21785	-1.19518	-1.2599	-1.22154	-0.759945	-0.256679	-1.05516	-1.23003	-1.15824	-0.769723	-0.646134
393	-1.76877	-0.691933	0.623363	-0.697482	-0.499148	-0.0686047	-0.138757	-0.613025	-0.453278	-0.972425	-0.802889	-0.552397	-0.886774	-0.807374	-0.532257	-0.884828	-1.16162	-1.08527	-1.09928	-1.15016	-1.14367	-1.09467	-2.00368	-1.67119	-1.1347	-1.15859	-1.32662	-1.29669	-1.72398	-0.951046	-1.03743	-1.71274	-1.56169	-1.28684	-1.16363	-0.950825	-0.855337	-1.36182	-1.27353	-1.40245	-1.40162	-1.13803	-0.932426	-0.608372	-1.25524	-1.26465	-1.23456	-1.33899	-0.800081	-0.289897	-0.957921	-1.22586	-1.24524	-0.749012	-0.655068
392	-1.63133	-0.99254	0.697413	-0.586825	-0.515497	-0.467116	-0.105697	-0.672975	-0.635614	-1.11941	-0.936822	-0.842402	-1.04008	-1.11084	-0.529003	-1.02214	-1.10024	-1.32736	-1.22165	-0.92131	-1.26985	-1.2495	-2.05424	-1.71982	-1.16326	-1.45193	-1.56194	-1.31346	-1.70391	-1.05514	-1.18046	-1.6869	-1.42638	-1.53417	-1.27779	-1.03564	-1.20798	-1.37393	-1.44783	-1.47734	-1.57822	-1.41139	-1.00704	-0.856884	-1.17836	-1.36743	-1.23345	-1.30817	-0.829971	-0.316239	-1.15886	-1.34414	-1.45999	-0.887069	-0.528423
391	-1.76857	-0.932429	0.546411	-0.493443	-0.495127	-0.582759	-0.465941	-0.703588	-0.562053	-1.19294	-1.46345	-1.22698	-1.33452	-1.14387	-0.796452	-1.11536	-1.3867	-1.33907	-1.41248	-1.2161	-1.49418	-1.3395	-1.906	-1.83832	-1.20748	-1.57002	-1.48139	-1.38345	-1.7775	-1.44681	-1.2593	-1.79453	-1.47502	-1.59113	-1.52547	-1.20942	-1.43905	-1.51728	-1.5198	-1.61047	-1.8681	-1.51725	-1.13504	-1.00778	-1.11824	-1.61112	-1.46612	-1.3189	-0.734513	-0.614367	-1.15142	-1.27984	-1.60771	-1.11692	-0.654675
390	-1.72846	-0.538733	0.96414	-0.194979	-0.567268	-0.560739	-0.475523	-0.67725	-0.619014	-1.03877	-1.33097	-1.20874	-1.21284	-0.768209	-0.494461	-0.987299	-1.30978	-1.2292	-1.37107	-1.19525	-1.48117	-1.00387	-1.78015	-1.68113	-1.27044	-1.49014	-1.46548	-1.24732	-1.57056	-1.42508	-1.13325	-1.72054	-1.29991	-1.60683	-1.55186	-1.18003	-1.14229	-1.34152	-1.28204	-1.53592	-2.02504	-1.30016	-1.03507	-0.910644	-0.946673	-1.40068	-1.58105	-1.20983	-0.899924	-0.799004	-0.975698	-1.00712	-1.34201	-0.900736	-0.449526
389	-1.37865	-0.0451502	0.910544	-0.243278	-0.494283	-0.43402	-0.368471	-0.590706	-0.741537	-0.918677	-1.28812	-1.19294	-0.979621	-0.688982	-0.478551	-0.864065	-1.2496	-0.861571	-1.11509	-1.20531	-1.37543	-1.11481	-1.52936	-1.45777	-1.30627	-1.40565	-1.48823	-1.24734	-1.62372	-1.39516	-1.33111	-1.61921	-1.39477	-1.4186	-1.67812	-1.25261	-1.29536	-1.22619	-1.09024	-1.60958	-2.04155	-1.1776	-0.977929	-0.927195	-0.822145	-1.06515	-1.33264	-1.26165	-0.915502	-0.767696	-0.950858	-0.858988	-1.52969	-0.813743	-0.553516
388	-1.52614	-0.016123	0.338893	-0.362435	-0.993579	-0.549624	-0.493035	-0.813767	-0.452798	-1.08621	-1.12998	-1.63896	-1.31878	-0.974114	-0.658141	-1.19868	-1.45808	-1.03659	-1.52366	-1.41189	-1.55665	-1.33576	-1.72285	-1.70486	-1.44595	-1.71042	-1.67199	-1.5619	-1.801	-1.66814	-1.44662	-1.75477	-1.51632	-1.70644	-1.86328	-1.59718	-1.59669	-1.4768	-1.35588	-1.81811	-2.30177	-1.52657	-1.29376	-1.19465	-1.32756	-1.47974	-1.58347	-1.59535	-1.23392	-1.21644	-1.04152	-1.23391	-1.68167	-0.952767	-0.661042
387	-1.37007	-0.297567	0.185129	0.0249571	-1.02611	-0.770405	-0.280084	-0.631695	-0.558757	-1.14898	-1.41321	-1.86519	-1.31679	-1.11751	-0.93876	-1.44025	-1.44915	-1.2502	-1.68065	-1.44921	-1.62976	-1.32083	-1.6687	-1.79339	-1.54537	-1.65767	-1.879	-1.74079	-1.79962	-1.64328	-1.3008	-1.72604	-1.55139	-1.7336	-1.84802	-1.76006	-1.67551	-1.59174	-1.63855	-1.71463	-2.16528	-1.6983	-1.42025	-1.44031	-1.3838	-1.59135	-1.3927	-1.5556	-1.18713	-1.31875	-1.03459	-1.4741	-1.66545	-1.01516	-0.743979
386	-1.32099	-0.0658886	0.284012	0.137976	-0.703656	-0.790165	-0.328064	-0.632754	-0.573291	-1.23345	-1.53888	-1.87918	-1.4132	-1.15001	-1.05468	-1.52877	-1.49531	-1.34533	-1.74416	-1.5017	-1.6704	-1.36866	-1.4878	-1.74156	-1.64584	-1.50669	-1.88192	-1.83436	-1.81513	-1.8457	-1.29496	-1.60015	-1.56548	-1.78155	-1.85076	-1.68521	-1.85704	-1.50819	-1.66707	-1.79894	-2.07607	-1.55505	-1.41423	-1.32572	-1.46759	-1.57786	-1.36826	-1.44393	-1.15373	-1.40218	-1.22247	-1.65715	-1.71321	-0.969392	-0.859402
385	-1.36281	-0.0245208	0.155259	0.0376993	-0.747341	-0.853678	-0.662544	-0.655252	-0.79864	-1.03558	-1.55295	-1.91346	-1.46623	-1.43431	-1.37959	-1.92833	-1.49671	-1.54543	-1.70503	-1.71687	-1.8509	-1.51862	-1.33687	-1.87005	-1.72491	-1.75825	-2.07109	-2.07877	-1.84597	-1.82118	-1.50067	-1.86994	-1.49036	-1.69097	-2.00477	-1.72983	-2.01799	-1.54401	-2.02703	-2.03005	-2.12031	-1.6306	-1.6365	-1.53922	-1.45762	-1.69319	-1.4831	-1.67639	-1.09143	-1.64315	-1.54962	-1.4962	-1.81783	-1.12903	-1.02117
384	-1.59139	-0.0217763	0.196187	-0.0265008	-0.619643	-0.434759	-0.553058	-0.637874	-0.567247	-1.01331	-1.55757	-1.80973	-1.31697	-1.23805	-1.28761	-1.90756	-1.43571	-1.57895	-1.63639	-1.6791	-1.74004	-1.51757	-1.26795	-1.80831	-1.65295	-1.66576	-1.67924	-1.9367	-1.81006	-1.61675	-1.28464	-1.51884	-1.45074	-1.63998	-1.90615	-1.78191	-1.9921	-1.49506	-1.63603	-1.92909	-2.31241	-1.68139	-1.75485	-1.49707	-1.5107	-1.4729	-1.48349	-1.40507	-1.01451	-1.63182	-1.40656	-1.46548	-1.57949	-1.10775	-0.980897
383	-1.55665	0.0102646	0.148005	0.141442	-0.570038	-0.238946	-0.272875	-0.432617	-0.291325	-0.755262	-1.35476	-1.62504	-1.0911	-1.11185	-1.12369	-1.66811	-1.39134	-1.39734	-1.34038	-1.48164	-1.37031	-1.32041	-1.18719	-1.85405	-1.50151	-1.41874	-1.43114	-1.92049	-1.73865	-1.36319	-1.26221	-1.26825	-1.26067	-1.55123	-2.01563	-1.70119	-1.67567	-1.38728	-1.40457	-1.58103	-2.0336	-1.41752	-1.45437	-1.11474	-1.51391	-1.37024	-1.18027	-1.39576	-1.10447	-1.42564	-1.31804	-1.44557	-1.32396	-1.01867	-0.801735
382	-1.52904	0.026441	0.0648251	0.169155	-0.399107	-0.140026	-0.337637	-0.299149	-0.24458	-0.755135	-1.25209	-1.64067	-1.01666	-1.10802	-1.40166	-1.64175	-1.38139	-1.40511	-1.24679	-1.47412	-1.53588	-1.49308	-1.32807	-1.80835	-1.39742	-1.19608	-1.42589	-1.95956	-1.8792	-1.34918	-1.26704	-1.33767	-1.34371	-1.51687	-1.87488	-1.62481	-1.667	-1.13715	-1.57806	-1.70642	-1.84643	-1.33104	-1.51517	-1.27661	-1.60712	-1.35942	-1.11783	-1.47268	-1.1248	-1.48404	-1.38628	-1.37681	-1.45458	-0.945119	-0.671638
381	-1.56221	-0.460036	0.0853798	-0.247391	-0.173738	-0.335208	-0.208693	-0.464445	-0.163705	-0.5822	-1.36056	-1.59377	-1.15838	-1.26347	-1.25683	-1.90026	-1.33587	-1.40535	-1.41852	-1.41376	-1.64608	-1.48206	-1.41141	-1.8763	-1.2614	-1.33322	-1.24042	-2.03542	-2.00268	-1.32624	-1.42268	-1.24171	-1.38619	-1.53866	-1.83677	-1.46996	-1.69146	-1.18178	-1.55747	-1.84285	-1.57486	-1.29287	-1.53294	-1.2502	-1.59403	-1.54709	-1.14017	-1.39139	-1.19035	-1.4204	-1.25452	-1.61299	-1.59136	-1.06676	-0.520231
380	-1.66914	-0.575254	0.160337	-0.261686	0.00733551	-0.368674	-0.199851	-0.871552	-0.283541	-0.35363	-1.47003	-1.45762	-1.09216	-1.07425	-1.15252	-1.83576	-1.36131	-1.44004	-1.29726	-1.47443	-1.46209	-1.31868	-1.20102	-1.97844	-1.06618	-1.21615	-1.03657	-1.94621	-2.07854	-1.22023	-1.14821	-1.10814	-1.4312	-1.65465	-1.7891	-1.27416	-1.61303	-1.2798	-1.39778	-1.78445	-1.4935	-1.18416	-1.55568	-1.14938	-1.53962	-1.50018	-0.910307	-1.45775	-1.03101	-1.38616	-1.09171	-1.43507	-1.41633	-0.933159	-0.598183
379	-1.59504	-0.582756	0.6248	-0.295295	0.173084	-0.125327	-0.211311	-0.936301	0.0459206	-0.0390335	-1.00591	-0.933337	-1.03174	-0.705953	-0.972706	-1.69397	-0.96044	-1.12998	-0.927677	-1.19966	-1.41772	-1.0953	-1.04496	-1.81416	-0.758851	-0.992904	-0.735903	-1.62636	-1.81409	-1.20113	-1.26418	-0.980801	-1.17513	-1.4562	-1.47899	-1.07411	-1.42822	-0.871251	-0.98575	-1.52284	-1.1796	-0.884838	-1.37481	-0.983671	-1.24992	-1.11578	-0.694894	-1.21976	-0.697715	-0.921756	-1.06202	-1.2627	-1.11657	-0.823077	-0.39272
378	-1.70589	-0.300514	0.486459	-0.286743	0.295034	-0.129721	-0.315023	-1.02498	-0.0583961	-0.122255	-1.09953	-0.858815	-1.27271	-0.603848	-1.02132	-1.5807	-1.08256	-1.09283	-0.801313	-1.25937	-1.38132	-1.22279	-1.06857	-1.68202	-0.714242	-1.25441	-0.614673	-1.52571	-1.82632	-1.34448	-1.4973	-1.08841	-1.30209	-1.44519	-1.69906	-1.09106	-1.56849	-1.11211	-0.97891	-1.53474	-1.60124	-1.12107	-1.37129	-0.989449	-1.25126	-1.07925	-0.873097	-1.20147	-0.821571	-0.911505	-0.931475	-1.17991	-1.11339	-1.05788	-0.507265
377	-1.62411	-0.12882	0.461738	0.0764641	0.176191	0.187384	-0.316803	-1.08492	-0.0562427	-0.121171	-1.00871	-0.491769	-0.917913	-0.600596	-0.897945	-1.32247	-0.972708	-0.666354	-0.687515	-1.04718	-1.12271	-1.04494	-1.10857	-1.62741	-0.4873	-1.17903	-0.323015	-1.37889	-1.80321	-1.24521	-1.15094	-0.895289	-1.04979	-1.42748	-1.49717	-1.07962	-1.44409	-1.04909	-0.971114	-1.45056	-1.48443	-1.11489	-1.19527	-0.899121	-1.17442	-0.931058	-0.879442	-0.984325	-0.823023	-0.92229	-0.704801	-1.24576	-0.985472	-0.848533	-0.417984
376	-1.07921	0.0750002	0.775572	0.21174	0.149826	0.104181	0.0225874	-0.748331	0.0150136	0.142189	-0.869395	-0.26439	-0.79958	-0.397451	-0.682306	-0.949988	-0.536868	-0.407302	-0.503943	-0.587028	-0.91931	-0.840688	-0.76584	-1.42444	-0.228684	-0.894635	-0.0769821	-1.15428	-1.64325	-0.934182	-1.05763	-0.784833	-0.888783	-1.10099	-1.33931	-0.614553	-1.16132	-0.850296	-0.573737	-1.16973	-1.10093	-0.852391	-1.04605	-0.528252	-1.02821	-0.64366	-0.736173	-0.607947	-0.563723	-0.661981	-0.548395	-0.947494	-0.878232	-0.665689	-0.376454
375	-1.11105	-0.353364	0.649914	0.439411	0.0217222	0.0393839	-0.226885	-1.00738	-0.13919	0.0881369	-0.568635	0.0313777	-0.717683	-0.508226	-0.763494	-0.93793	-0.710972	-0.34375	-0.599871	-0.66612	-1.02376	-0.958145	-0.779933	-1.48295	-0.23804	-0.974675	-0.396219	-1.28326	-1.65884	-1.04837	-0.982083	-0.903854	-1.05086	-1.10665	-1.0255	-0.540118	-1.19979	-1.0446	-0.587929	-1.17754	-1.08926	-0.731644	-1.132	-0.731034	-1.00604	-0.630668	-0.511811	-0.601256	-0.647451	-0.825181	-0.677131	-0.719197	-0.780404	-0.586118	-0.315604
374	-1.04585	-0.274745	0.714393	0.668271	0.331957	0.0364311	-0.060609	-0.757902	-0.210047	0.312132	-0.411439	0.244882	-0.535147	-0.3385	-0.624795	-0.615757	-0.478656	-0.202565	-0.667515	-0.49986	-0.8836	-0.819317	-0.484206	-1.02755	-0.0374101	-1.09048	-0.433496	-1.15154	-1.44683	-0.934602	-0.758091	-0.760924	-0.876804	-1.07319	-0.896046	-0.248849	-1.04844	-0.9018	-0.520176	-1.05046	-1.07161	-0.421467	-1.02817	-0.679243	-0.867649	-0.608791	-0.419393	-0.355362	-0.202065	-0.729804	-0.398678	-0.53684	-0.484145	-0.460376	-0.219086
373	-1.30549	-0.429317	0.571014	0.882852	-0.101152	-0.0329095	-0.207621	-0.727692	-0.530429	-0.0761367	-0.411931	0.115266	-0.702304	-0.308657	-0.707091	-0.652413	-0.559669	-0.4146	-0.83333	-0.68447	-0.969728	-1.0123	-0.707653	-1.3159	-0.496194	-0.991478	-0.642265	-1.19233	-1.16046	-1.11654	-0.838062	-1.11178	-1.10008	-1.31771	-1.21932	-0.257852	-1.07562	-1.17176	-0.657185	-1.19307	-1.4052	-0.831823	-0.991674	-0.781263	-1.22844	-0.624308	-0.606167	-0.468454	-0.223652	-0.840885	-0.657119	-0.643318	-0.432254	-0.664527	-0.702347
